BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
1-One,Low,R,Yes,"When two American brothers, Graham and Allen Granville, learn that they have inherited a chateau in France, they cannot believe their luck. However, when they arrive, the brothers find themselves completely ill-equipped to communicate with the chateau's staff (even with the help of a pocket dictionary). With no hope of paying off the chateau's enormous debt, the pair are forced to sell the chateau, leaving a bewildered staff resorting to desperate and hilarious measures to keep their home. Through a series of comedic misunderstandings, the film's stars not only uncover they're not as distant from the staff as they might think, they also discover something about the importance of family.",12/31/2001,2001,1,1,2,1,91,11763,7,200122,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,150091.5
1-One,Low,R,Yes,"The Burning Plain follows the story of several different people separated by time and space -- Sylvia, a woman in Oregon who must undertake an emotional odyssey to rid herself of her past; Mariana and Santiago, two teenagers trying to piece together the shattered lives of their parents in a New Mexico border town; Maria, a little girl who goes on a border-crossing voyage to help her parents find redemption, forgiveness, and love; and Gina and Nick, a couple who must deal with an intense and clandestine affair... because they are both married.",12/31/2008,2008,3,2,1,3,107,10267,26,198300,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20000000
1-One,Low,PG,Yes,"Stocky Greg's passion is football, and he rounds up his family from their respective church meetings and rushes home just in time to make the kick-off of the Sunday afternoon Vikings game. He has just planted himself in front of his massive television screen scarfing down chicken when his new home teaching companion, Nelson, calls to inform him that he has set an appointment to visit the Mori family in 15 minutes. Mormon males serving as home teachers are admonished to visit with their assigned families once a month, bring them a spiritual message, and provide help as necessary. Nelson, a nerdy ""letter of the law"" kind of Mormon who will not even purchase gas on a Sunday, intends to visit 100 % of his assigned families every month, and as this is the last day of the month even the many madcap mishaps that start immediately will not deter him from completing his duty despite Greg's griping and attempts to get back to the games.",12/31/2004,2004,2,2,2,2,82,11267,20,196123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147092.25
1-One,Med,R,Yes,"Set in Paris in 1919, biopic centers on the life of late Italian artist Amedeo Modigliani, focusing on his last days as well as his rivalry with Pablo Picasso. Modigliani, a Jew, has fallen in love with Jeanne, a young and beautiful Catholic girl. The couple has an illegitimate child, and Jeanne's bigoted parents send the baby to a faraway convent to be raised by nuns. Modigliani is distraught and needs money to rescue and raise his child. The answer arrives in the shape of Paris' annual art competition. Prize money and a guaranteed career await the winner. Neither Modigliani, nor his dearest friend and rival Picasso have ever entered the competition, believing that it is beneath true artists like themselves. But push comes to shove with the welfare of his child on the line, and Modigliani signs up for the competition in a drunken and drug-induced tirade. Picasso follows suit and all of Paris is aflutter with excitement at who will win...",12/31/2004,2004,2,2,1,3,128,11338,4,195378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,14000000
1-One,Low,R,Yes,"Life has its downs for James, living with his mom in Chicago at 39, an aging performer at Second City, eating and weighing too much. A woman he's been dating drops him, as does his agent, her brother. James turns down roles in local TV, roles that make him sad. Someone's remaking his favorite movie, ""Marty,"" a role he'd love, but he doesn't even get an audition. He has a minor meltdown when talking at a grade school career day. Things look up when he meets the quirky Beth at an ice cream shop. Can James make a career for himself, move out from mom's, and find someone to eat cheese with? Or is he destined to watch Jackie Gleason and be Marty for the rest of his life?",12/31/2006,2006,1,2,1,2,80,11176,12,194568,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1500000
1-One,High,PG13,Yes,"A film about the complex relationships between fathers and daughters, and the potential lifelong consequences of those relationships.",12/31/2009,2009,2,2,1,3,95,10506,6,194316,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2000000
1-One,Low,R,Yes,"The story deals with the characters Pistolero, the Gent and Comanche and the deadly, unfinished business among them.",12/31/2008,2008,2,2,1,3,84,11066,82,194287,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,145715.25
1-One,Low,R,Yes,"In LA, Jason Lair is recently separated, living with his grandfather and his son; he's a banker, tense, with a limp. Grandfather Henry, an archaeologist, wants to take the family van on a trip to Albuquerque. His plans are interrupted when Turner, Jason's father and Henry's son, appears after years of absence. Henry wants to celebrate family, as does Zach, Jason's son; Jason is angry and distant, Turner seems detached and says he's got a bus to catch in the morning. This prompts Henry to put in place an elaborate plan that will send his ""tribe"" on that VW bus trip to New Mexico sorting out relationships and digging up a crippled family history. Dust and dogs figure prominently.",12/31/2004,2004,3,2,3,3,85,11215,51,193571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145178.25
1-One,High,R,Yes,"Josh and Emily are in a relationship, but he can be inattentive and unromantic and she can shift her focus from small things to emotional issues in a moment. He invites her to drive from New York City to somewhere in Virginia to pick up a chair that he's bought on eBay for his father's birthday. On the way, he stops at his brother Rhett's, outside Philly, and invites him along. Josh tries to save money at a motel, has to negotiate with the seller of the chair and with an upholsterer, and faces tough questions from Emily. He calls her ""Dude,"" he's moody, and it looks as if the relationship will end soon. Is there more than meets the eye here? How do people decide?",12/31/2005,2005,2,3,1,3,85,10918,7,192467,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15000
1-One,Med,R,Yes,"When her boyfriend is shot to death in a robbery, LA photographer Sopie Jacobs tries her hardest to put the event behind her. But as she struggles to get over the murder, Sophie's life begins to change, leaving her clueless as to what's coming. But worst of all, the line between reality and fantasy is beginning to shatter.",12/31/2004,2004,2,2,1,3,73,11330,27,192186,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,150000
1-One,Low,PG,Yes,The early life of American Evangelist Billy Graham.,12/31/2008,2008,2,1,1,3,115.6977946,10127,282,192042,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,144031.5
1-One,Low,PG13,Yes,"Coming of age in small-town Oklahoma. High schooler Cal Chetley is a brainy beanpole. He lives with his widowed mother: ten years earlier, his father, a state champion in wrestling, died in a car crash. Cal's older brother Mike, also a former champion and now down and out at 28, is estranged from the family. Over the course of a fall and winter, we watch Cal join the high school wrestling team and search out Mike to ask for help. Mike rejects the offer, but Cal is persistent. What if Mike accepts the challenge, is he destined to let Cal down? Giving advice and encouragement are an enigmatic old man and Cal's quirky neighbor, Lori. Plus, there's Cal's mom to reckon with.",12/31/2010,2010,2,2,1,3,104.2099202,10008,177,191875,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,143906.25
1-One,Med,R,Yes,"In Hollywood, people in need revolve around Dr. Henry Carter, a shrink: Jack, an aging star wants permission to cheat on his wife; Shamus is a director who's a cokehead; Patrick is a high-powered germophobic producer; Jeremy is a young writer looking for a break; Jemma, a high-school student, is skipping school; and Kate is an actress facing her mid-30s. Henry's wife recently died; he's grieving, blaming himself, smoking lots of pot. Henry's friends try an intervention; someone steals a patient's file from Henry; Patrick's assistant, the pregnant Daisy, sees promise in Jeremy's work; and, Jesus, Henry's drug dealer, sells him some potent weed. Can anything good come of this?",12/31/2009,2009,2,2,1,3,104,10098,27,189332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141999
1-One,Med,R,Yes,"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. Bella's mother sets her up with Bruno, a novelist/cabbie who likes to bed-hop and whose ex-wife expects their two children to stay with him for awhile. While Bruno learns some maturity from his young daughter, Paul answers a personals ad placed by a ""widow, 60."" The two couples - along with one of Paul's older pals and a Jungian stripper - sort out how to initiate a relationship these days, what to do when someone you like disappoints you, and when to tell the truth.",12/31/2000,2000,1,1,1,2,95,12125,10,188686,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,141514.5
1-One,Low,R,Yes,"Two gay men on a date are murdered the night before Halloween in West Hollywood, California. Eddie and his friends Joey, Chaz and Tobey are going out the following night to the West Hollywood Halloween festival when they encounter the psycho, who sets his eye on them. The killer stalks them through the festival as Chaz parties, Joey chases his jock crush, Tobey tries dressing in drag, and Eddie pursues Jake, the bad boy he wants to get to know better. Not until the very end do you find out who dies and who survives their night of terror.",12/31/2004,2004,2,2,1,3,84,11418,11,187786,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,140839.5
1-One,Med,PG,No,"George, a passive and sometimes expressionless Nigerian, arrives at the Buffalo airport to meet the women his family has arranged for him to marry. He's late, she's gone on to Niagara Falls, so he has two days, traveling slowly and reluctantly, to get to the wedding. At the airport, he meets Alicia, a lively Latin, going with her boyfriend to see her family. George is smitten. Partly by happenstance, and partly by the designs of Gerard, a romantic and manic Frenchman George meets at the airport, his path crosses Alicia's a few times. As Gerard puts it, George should seize the chance to see what happens with Alicia - he can always jump tomorrow. Can George take on fate and custom?",12/31/2001,2001,1,1,1,3,97,11821,15,187474,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1000000
1-One,Low,R,No,"Based on a play inspired by a true story, The Visit explores one man's search for understanding and redemption. With the help of a psychiatrist, convicted rapist Alex Waters (Hill Harper) charts a new course that changes forever the fate of those who love him and their memories of him.",12/31/2000,2000,2,2,1,3,107,12162,131,186444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139833
1-One,Low,PG,No,"A romantic comedy, set on Cape Cod in 1905, about three 70-year-old retired sea captains who try to lure an attractive middle-aged woman into marriage.",12/31/2008,2008,1,2,1,3,97,10432,20,184149,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8000000
1-One,Low,R,Yes,"The story revolves around three soldiers -- Colee, TK and Cheever -- who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S., with Colee on a mission to bring her boyfriend's guitar back to his family because he saved her life, TK seeking confidence to face his wife after a shrapnel injury that threatens his sexual function and middle-aged Cheever planning to hit the casinos in a desperate effort to pay for his son's college tuition.",12/31/2008,2008,2,3,3,3,116.30368,10343,425,183088,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15000000
1-One,Low,R,No,"A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime.",12/31/2010,2010,2,3,2,2,93,10036,231,181591,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,136193.25
1-One,High,R,Yes,"Shy San Franciscan Zoe is a twenty-something love-starved animator who spends countless hours listening to KXCH Cherish radio, losing herself in a syrupy romantic fantasy of '70s and '80s pop songs. Her mushy world is shattered, however, when a policman is hit and killed in a mysterious car accident, the assailant flees the scene and Zoe is unfairly left facing a vehicular homicide charge. While awaiting trial, Zoe is confined to house arrest, where she alternates falling in love with her frequent visitor and parole officer, Daly, and trying to prove her innocence to regain her life and freedom.",12/31/2002,2002,1,1,1,1,99,11686,26,179751,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1500000
1-One,Low,PG13,No,"In 1985, against the backdrop of Thatcherism, Brian Jackson enrolls in the University of Bristol, a scholarship boy from seaside Essex with a love of knowledge for its own sake and a childhood spent watching ""University Challenge,"" a college quiz show. At Bristol he tries out for the Challenge team and falls under the spell of Alice, a lovely blond with an extensive sexual past. He's smitten, and he carelessly manages to hurt the feelings of Rebecca Epstein, a friend whose politics and wit he admires. The Challenge finale is coming up; maybe Brian can redeem himself and still avoid being a prat.",12/31/2006,2006,2,2,1,3,92,10712,32,177442,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,133081.5
1-One,High,R,Yes,"Shot on location in Cambodia, including many scenes in actual brothels in the notorious red light district of Phnom Penh, HOLLY is a captivating, touching and emotional experience. Patrick, an American card shark and dealer of stolen artifacts, has been 'comfortably numb' in Cambodia for years, when he encounters Holly, a 12-year-old Vietnamese girl, in the K11 red light village. The girl has been sold by her impoverished family and smuggled across the border to work as a prostitute. Holly's virginity makes her a lucrative prize, and when she is sold to a child trafficker, Patrick embarks on a frantic search through both the beautiful and sordid faces of the country, in an attempt to bring her to safety. Harsh, yet poetic, this feature forms part of the 'K-11' Project, dedicated to raising awareness of the epidemic of child trafficking and the sex slavery trade through several film projects...",12/31/2006,2006,2,2,1,2,114,11023,11,176300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3000000
1-One,Low,R,No,"The dysfunctional twenty-three years old Sarah takes her six years old natural son Jeremiah from the home of his beloved foster parents with the support of the social service to live with her. Along the years, the boy shares her insane and lowlife style and is introduced to booze and drugs and mentally, physically and sexually abused by Sarah, her lovers and her religiously fanatic family.",12/31/2004,2004,2,2,1,3,98,11325,3,176153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132114.75
1-One,Med,R,Yes,"An adventurous romantic drama about a high-school rich kid serving in the Marine Corps to avoid jail, and a schizophrenic actress, whose career is crashing. Mark Deloach lands in the Marine Corps and meets Dori Lawrence before shipping out. Mark and Dori are a perfect match of misfits introduced by a friend, Sue Dubois, whose mother is suing Mark. Dori has left the bright lights of Hollywood to fix her life and mental illness, while at boot camp, Drill Instructor Skeer is on a mission not only to train Mark, but to make a man out of the rebellious teenager. The two outcast lovers, with more than a dose of humor, cling to their romance in spite of obstacles from authorities and circumstances which stand in their way.",12/31/2004,2004,2,2,1,3,97,11465,156,174318,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16000000
1-One,Low,PG,No,"""Baptists at Our Barbecue"" is the comedic story of the small town of Longwinded, USA, a divided, feuding town of 262 Mormons and 262 Baptists. It's also a love story, about one man who will try anything to end the ridiculous feud, bring the town together, and keep the peace-loving girl of his dreams from leaving town.",12/31/2004,2004,1,2,1,3,92,11178,13,173106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,500000
1-One,Low,R,Yes,"Four teenage kids from the tiny mining town of Gold Lick vandalize a nineteen-century cemetery of Chinese laborers when one of them disturbs a demon who's been guarding the souls of 100 workers killed in a cave-in. Jeff, the surviving teen, goes in search of his hero, over-the-hill B-movie star, Bruce Campbell. Jeff kidnaps the actor and brings him to Gold Lick to save the town. Bruce thinks it's a birthday treat engineered by his agent, so he plays along, humoring the townsfolk and chatting up Jeff's unimpressed mom. Bodies pile up as the demon slashes. What will the sorry, boozy Bruce do when he realizes that Guan-Di, the demon, is for real?",12/31/2007,2007,2,3,1,3,86,10657,4,173066,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1500000
1-One,Low,PG13,Yes,"Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process.",12/31/2000,2000,1,1,1,1,106,11998,175,171988,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,600000
1-One,Low,R,Yes,"Ever seen the show ""Survivor"" and wished they would just start killing each other?? Series 7 literally gives its contestants the guns. The film is not merely a satire on reality TV. It is an example of just how far people will shamelessly go for fame. 6 contenders are pitted against each other in a no holds barred, kill or be killed contest. The reigning champ is Dawn, a hard-nosed, mother-to-be. We go back and forth between Dawn and the other 5 contenders to see if someone can dethrone Dawn and become the new Champion. What is the prize? How are the contestants picked? These questions are not as important as asking yourself how shameless has our society become?",12/31/2001,2001,1,1,1,3,86,11947,11,171478,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128608.5
1-One,Med,R,Yes,"The tale of a young girl fresh off the bus from Iowa, who falls in love with a sexy and promising young actor, though their relationship threatens to complicate her own obsessive goal of becoming a famous actress. The film perfectly captures the delightful and desperate lives of those chasing dreams in Hollywood: One day they are shuffling down a boardwalk with too many suitcases, and the next they are lounging in contemporary hillside homes with a view of the city. Though neither state is permanent the more desirable one fuels the dream. The story's extraordinary execution portrays Hollywood as the fantastic and insane place that it is.",12/31/2006,2006,2,1,1,2,100,10949,6,171255,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,128441.25
1-One,Low,R,Yes,"James ""Speedy"" Reedy is anything but. He's a twenty-something slacker sleepwalking through life in a Midwestern town. His older sister, Joleen calls him in the middle of the night after the police have arrested her boyfriend and tossed her and her 12-year-old daughter Tara on the street. James takes them in, then Joleen, who claims to have a plan, leaves with a trucker and a stash of drug money. James tries to cope, but soon he's lost his job, and child protective services places Tara in foster care. She's miserable. Can James wake up and find a way to be more than just a nice guy? A road trip to his childhood may hold a key, or it may be another bad dream.",12/31/2008,2008,2,2,1,3,101,10426,69,168972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,126729
1-One,Low,PG13,Yes,"A romantic comedy set in modern day Saigon, Vietnam and Orange Country, USA. Khang is a charming and handsome playboy; Hieu is his earnest and hardworking ""Bill Gates"" wannabe sidekick. ""The Boys"" are sent to study abroad in the US and to bring home a coveted American University Degree. Once in America, Khang's life spirals into chaos; he falls for a young, single mother who happens to be the police officer who books him. While Hieu finds himself trapped between the tempting, Viet Kieu pageant girl Jennifer and his almost too perfect fiancé, Thao, back home. When Hieu's mother falls ill, he must return to Vietnam. A distraught Jennifer follows in secrecy. While Khang stays back in America, but is confronted by his father who is utterly disappointed with his son, just when Khang and Tiffany's world is turning over a new leaf. Having grown some, Khang seeks permission from his father to marry...",12/31/2009,2009,2,2,1,3,119.7683011,10094,6,168945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126708.75
1-One,High,R,Yes,"John, a computer whiz on the rebound from a disastrous break-up, starts an adult Internet site with his roommate, Moe. They are soon caught up in the erotic nature of the chat sessions they host, changing both their lives.",12/31/2002,2002,2,2,1,2,97,11668,7,165974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124480.5
1-One,Low,UR,Yes,"In Paris, a young American who works as a Michael Jackson lookalike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.",12/31/2007,2007,2,2,1,2,112,10720,8,165831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9500000
1-One,Low,R,Yes,"In 709 DC, in the Iron Age, a spacecraft crashes in the Viking kingdom of Herot, Norway, and the pilot Kainan survives. He turns the beacon on; learns the language and culture of the planet using a machine; and finds that the predator, Moorwen, that he was transporting, had escaped. While chasing the alien monster, he finds a village completely destroyed and is arrested by the warrior Wulfric, believing that he killed the locals - Kainan is brought to Herot as a prisoner.",12/31/2008,2008,2,2,3,3,115,10772,81,160641,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,50000000
1-One,Low,R,Yes,"Vera is a femme fatale for the 21st century; a beautiful, capricious young woman living in New York whom begins exploring the limits of her sexual and intellectual power. She picks up men on the street and has sex with them in her apartment. She also videotapes a sexual romp with a female lover, and has sexually frank discussions with her potential employer. As the daughter of wealthy, indulgent parents, Vera seems to be improvising her way through the beginning of her life as an adult. Her boyfriend, Ford, is a fast-talking hustler prepared to do anything to make a buck. Aware of Vera's promiscuity, Ford sees a chance to make big money when he meets an aging Italian media mogul, named Count Tommaso, who is enamored of Vera because of her sexuality, her intelligence, and what he perceives as her naiveté. Ford cooks up an idea to pimp Vera out to the Count for $100,000, easy money, if he can only talk Vera into it...",12/31/2004,2004,2,2,1,2,81,11160,20,159429,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,119571.75
1-One,Low,R,No,"Upon hearing of her mother's death, jaded teenage loner Purslane Hominy Will returns to New Orleans for the first time in years, ready to reclaim her childhood home. Expecting to find her late mother's house abandoned, Pursy is shocked to discover that it is inhabited by two of her mother's friends: Bobby Long, a former literature professor, and his young protégé, Lawson Pines. These broken men, whose lives took a wrong turn years before, have been firmly rooted in the dilapidated house for years, encouraged only by Lawson's faltering ambitions to write a novel about Bobby Long's life. Having no intention of leaving, Pursy, Bobby Long and Lawson are all forced to live together. Yet as time passes, their tenuous, makeshift arrangement unearths a series of buried personal secrets that challenges their bonds, and reveals just how inextricably their lives are intertwined.",12/31/2004,2004,2,2,2,2,119,11316,24,159171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119378.25
1-One,High,R,Yes,"A montage of stories about U.S. soldiers fighting in the Iraq conflict, focusing on the modern forms of media covering the war.",12/31/2007,2007,2,3,1,3,90,10391,15,158535,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5000000
1-One,Low,PG13,Yes,"Young-goo (Hyung-rae Sim) the son of mafia boss Don Carini (Harvey Keitel), is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V (Michael Rispoli) to be his father's successor. A few days later, Young-goo accidentally rescues Nancy (Jocelin Donahue), the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie (Jason Mewes), an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",12/31/2010,2010,2,2,1,3,100,10004,58,156078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13400000
1-One,Low,R,Yes,"Jim is a young man who, after deciding he can't make it on his own, moves back to his hometown in Indiana -- under his parents' roof. He's saved from his family's dysfunction by a local woman and her son, who sees him as a father figure.",12/31/2005,2005,2,3,2,3,91,11210,16,154077,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,500000
1-One,Med,R,Yes,"An electronic ankle bracelet and being under house arrest aren't about to stop up-and-coming actress Maggie Chase (Tanna Frederick) from the two things she craves the most: real fame and true love. With more ""Google points"" than her Iowa hometown, but far less than Angelina Jolie, Maggie is desperate to claw her way off the B-list of action/adventure pictures and into major movie stardom. With a team of handlers (Ron Vignone, Diane Salinger, David Proval and Zack Norman) to spin her recent drunk driving arrests into tabloid gold and bad-boy movie star boyfriend Dov Lambert (Christopher Rydell) on her arm, Maggie's star is on the rise. Things get complicated when a trip home to meet Dov's legendary family introduces Maggie to the world of Hollywood Royalty (Kathryn Crosby, Mary Crosby, Peter Bogdanovich, Dennis Christopher and Jack Heller) and to her boyfriend's brother Aaron Lambert (Noah Wyle)...",12/31/2010,2010,2,2,2,3,120,10053,6,153430,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,500000
1-One,Low,R,Yes,"The True Story Of Richard Pimentel, A Brilliant Public Speaker With A Troubled Past, Who Returns From Vietnam Severely Hearing-Impaired And Finds A New Purpose In His Landmark Efforts On The Behalf Of Americans With Disabilities...",12/31/2007,2007,2,2,1,2,94,11000,17,153205,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,114903.75
1-One,Low,R,Yes,"Something's wrong at the Rileys. Married nearly 30 years, Doug and Lois rarely talk. She doesn't leave their Indianapolis home, and she's ordered a gravestone with their names and birth years on it. He has a long-time Thursday night mistress whom he invites to go with him to a plumbing supply conference in New Orleans. Once there, Doug calls Lois to say he's staying for a while. What's he leaving behind and what's he looking for in New Orleans? And Lois, can she break out?",12/31/2010,2010,2,2,2,2,110,10158,11,152857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114642.75
1-One,High,R,No,A young gay man tries to balance his career as a personal assistant while searching for love.,12/31/2005,2005,2,2,1,2,88,10994,7,152810,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,114607.5
1-One,Med,G,No,Add Full Plot,12/31/2001,2001,2,2,1,3,92.22740927,12128,125,152525,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,114393.75
1-One,Med,R,Yes,"A waitress meets personable, attractive Adam and they soon become lovers, then get engaged. Wasting no time, Adam starts an affair with her bookish sister, who knows about the first relationship. Their (none-too-happily) married third sister knows about both these liaisons but is still attracted to Adam. The lad is certainly playing the field, but in their own ways the girls seem to be getting just as much out of the deal as him.",12/31/2000,2000,1,1,2,2,101.7067723,12160,11,151559,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113669.25
1-One,High,R,Yes,"When May was a child, she was a lonely girl with one lazy eye and without any friend but a weird and ugly doll kept in a glass case given by her bizarre mother on her birthday. May becomes a lonely weird young woman, working in an animal hospital and assisting the veterinary in surgeries and sewing operated animals most of the time. Her lesbian colleague Polly has a sort of attraction for her. When the shy May meets the mechanic Adam Stubbs, she loves his hands and has a crush on him. They date, but the weirdness and bizarre behavior of May makes Adam moves away from her. Alone, May has a brief affair with Polly, but she feels rejected again when her colleague meets Ambrosia. When her doll is accidentally broken, the deranged May decides to build a friend for her, using the best parts her acquaintances can offer.",12/31/2002,2002,2,2,1,2,93,11667,8,150277,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,500000
1-One,Low,PG,Yes,"Beijing, 1902: an enterprising young portrait photographer named Liu Jinglun, keen on new technology, befriends a newly-arrived Englishman who's brought projector, camera, and Lumière-brothers' shorts to open the Shadow Magic theater. Liu's work with Wallace brings him conflict with tradition and his father's authority, complicated by his falling in love with Ling, daughter of Lord Tan, star of Beijing's traditional opera. Liu sees movies as his chance to become wealthy and worthy of Ling. When the Shadow Magic pair are invited to show the films to the Empress Dowager, things look good. But, is disaster in the script? And, can movies preserve tradition even as they bring change?",12/31/2000,2000,1,2,1,3,93.75979193,12026,11,149258,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,111943.5
1-One,Med,PG13,No,"At a public records office, a seemingly normal boss has hired a new employee named Bartleby. Bartleby however, is eccentric and with each passing day, he begins to refuse his boss' orders which only gets worse. Eventually, the boss finds himself clueless as to what to do about Bartleby as he discovers even stranger things about him.",12/31/2001,2001,1,1,1,3,83,12049,9,148479,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,111359.25
1-One,Low,R,Yes,"Three actresses at various places on the Hollywood food chain navigate the minefield of love, aging, and ambition. Oh, and they're all played by men!",12/31/2003,2003,2,2,1,3,79,11469,14,147235,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110426.25
1-One,Low,PG13,Yes,A high school teacher in the 60s becomes an international spy and becomes involved in a plot to overthrow Fidel Castro.,12/31/2000,2000,2,2,2,2,97.18371135,12231,104,146028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16000000
1-One,Low,PG13,Yes,"An American Pie-like teen comedy in which a high school senior tries to become the first student in years to complete the Dirty Deeds, an outrageous series of challenges that must be completed by the Homecoming banquet at 9 a.m.",12/31/2005,2005,1,2,1,3,87,11085,9,145450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109087.5
1-One,Low,R,Yes,"In a small North American town, the middle age Martha and the twenty and something years old Kyle work in a doll factory. Martha nurses her old father and usually gives a lift to Kyle, who works also in the night-shift cleaning a shovel factory. When the young single mother Rose is hired to work with airbrush and stencils in the factory, she is befriended by Kyle and Martha. In a Friday night, Rose hires Martha to work as babysitter of her two year old daughter Jesse and Martha finds that she is dating Kyle. Rose returns back home early after stealing Kyle's savings, and Martha witnesses Jesse's father Jake accusing Rose of stealing weed and money from his house. On the next morning, Rose is found strangled in her house and Detective Don Taylor interviews Jake, Kyle and Martha along his investigation.",12/31/2005,2005,3,3,1,3,73,10828,32,145382,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1600000
